Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Daily_Web_Visits,Ad_Spend,Customer_Segment,Satisfaction_Score,Delivery_Time,Quarter,Promotion_Flag,Return_Rate
2023-08-07,Monitor,Accessories,East,6,3300,386.92,5192,680.66,Ocasional,7.0,3,3,0,0.051
2022-12-04,Laptop,Electronics,South,8,2584,568.77,2288,1430.4,Premium,8.0,3,4,1,0.142
2024-02-18,Monitor,Accessories,South,9,7650,2204.44,3633,983.18,Ocasional,6.1,2,1,0,0.038
2024-12-05,Headphones,Accessories,West,8,3600,272.51,6775,191.53,Nuevo,6.0,8,4,1,0.061
2023-12-15,Monitor,Accessories,West,6,846,190.87,1872,1329.94,Frecuente,8.8,13,4,1,0.117
2023-08-12,Smartphone,Electronics,West,1,51,9.36,6938,744.11,Frecuente,6.5,5,3,0,0.055
2024-05-20,Smartwatch,Electronics,South,6,7056,586.91,1482,229.63,Frecuente,8.2,11,2,0,0.133
2024-06-05,Smartwatch,Electronics,West,2,384,38.41,2164,245.98,Ocasional,8.8,8,2,0,0.036
2022-01-09,Laptop,Electronics,South,8,2928,663.54,6082,1037.55,Ocasional,6.1,4,1,1,0.005
2023-12-17,Camera,Electronics,West,7,1904,352.86,8038,90.11,Premium,7.8,1,4,0,0.094
2022-09-08,Tablet,Electronics,East,2,2314,312.07,2120,444.16,Ocasional,8.7,11,3,0,0.076
2022-01-22,Printer,Office,South,4,1028,192.13,3349,226.89,Frecuente,9.6,1,1,0,0.14
2024-09-04,Headphones,Accessories,South,9,8307,1326.23,9288,672.79,Frecuente,7.2,6,3,0,0.063
2024-01-20,Printer,Office,West,9,1539,203.54,9901,633.24,Premium,9.9,1,1,0,0.02
2022-11-03,Tablet,Electronics,West,7,2506,537.98,6020,792.38,Nuevo,9.4,11,4,0,0.049
2023-07-03,Smartphone,Electronics,West,6,5778,1232.54,4746,433.86,Frecuente,8.6,14,3,1,0.059
2024-01-25,Tablet,Electronics,East,9,10188,2165.78,3795,67.42,Frecuente,7.6,5,1,1,0.087
2024-05-11,Monitor,Accessories,North,1,952,157.7,6318,929.29,Premium,8.8,5,2,0,0.041
2024-01-02,Smartwatch,Electronics,West,8,3624,750.86,6113,573.1,Ocasional,9.3,8,1,0,0.083
2023-02-24,Keyboard,Accessories,South,8,7968,1551.12,3300,983.98,Frecuente,7.2,8,1,1,0.136
2024-07-20,Mouse,Accessories,South,2,1254,250.09,716,180.83,Frecuente,10.0,6,3,1,0.064
2023-06-14,Printer,Office,West,3,705,196.05,1939,40.39,Frecuente,9.6,6,2,1,0.098
2022-04-10,Mouse,Accessories,West,1,916,223.5,9606,387.48,Ocasional,7.9,3,2,1,0.034
2024-10-01,Printer,Office,North,2,848,129.96,4472,695.69,Frecuente,8.9,4,4,0,0.12
2022-05-10,Monitor,Accessories,East,8,2240,313.17,5081,603.23,Nuevo,8.1,9,2,1,0.04
2022-01-28,Monitor,Accessories,South,1,940,120.35,4937,1219.25,Frecuente,9.0,11,1,0,0.087
2023-04-05,Headphones,Accessories,West,5,1550,203.51,7935,579.2,Frecuente,9.3,11,2,0,0.045
2023-09-22,Keyboard,Accessories,South,7,2352,256.4,1117,805.05,Nuevo,6.1,8,3,0,0.01
2024-08-29,Smartwatch,Electronics,North,9,1638,183.75,1285,898.4,Ocasional,6.3,11,3,0,0.048
2023-11-18,Camera,Electronics,North,6,7164,1442.72,3120,52.31,Frecuente,7.3,9,4,0,0.032
2023-09-12,Mouse,Accessories,East,1,205,54.54,5123,782.4,Ocasional,9.7,5,3,0,0.134
2023-05-26,Keyboard,Accessories,North,2,766,49.23,6875,530.35,Ocasional,7.6,5,2,1,0.04
2023-04-30,Keyboard,Accessories,North,1,168,17.84,5161,643.49,Frecuente,9.6,8,2,0,0.146
2024-11-01,Mouse,Accessories,South,1,1058,207.55,4691,168.43,Ocasional,7.8,5,4,0,0.074
2022-05-06,Keyboard,Accessories,South,5,1455,423.81,9409,1178.57,Ocasional,7.2,11,2,0,0.033
2023-05-10,Camera,Electronics,East,2,2224,364.04,2029,1414.76,Frecuente,9.6,3,2,0,0.059
2022-11-04,Smartphone,Electronics,West,7,1400,80.49,5931,52.96,Ocasional,8.2,1,4,0,0.028
2022-05-09,Smartphone,Electronics,East,7,7567,2213.18,5651,910.03,Frecuente,7.4,7,2,0,0.125
2022-11-07,Tablet,Electronics,East,6,3396,987.68,4998,1150.49,Premium,6.2,2,4,0,0.018
2023-08-11,Smartwatch,Electronics,East,2,704,135.63,8172,441.52,Nuevo,6.4,3,3,1,0.131
2024-10-21,Tablet,Electronics,East,9,7767,2172.19,3036,1185.58,Ocasional,6.6,6,4,0,0.007
2024-10-06,Mouse,Accessories,West,5,2050,157.13,9560,955.89,Ocasional,7.5,1,4,0,0.045
2023-08-08,Monitor,Accessories,North,9,10458,2799.48,3649,1395.16,Ocasional,8.4,4,3,1,0.021
2022-01-19,Camera,Electronics,South,4,4700,619.26,5677,1471.89,Ocasional,7.2,8,1,0,0.103
2024-04-30,Smartphone,Electronics,North,2,892,222.51,5446,82.67,Frecuente,6.3,6,2,1,0.077
2023-12-26,Laptop,Electronics,East,8,6968,1479.09,8572,678.51,Nuevo,7.1,13,4,0,0.141
2024-04-07,Laptop,Electronics,North,7,1344,300.88,4669,829.54,Ocasional,7.6,2,2,0,0.055
2022-10-18,Camera,Electronics,West,1,354,65.99,3203,237.18,Ocasional,10.0,11,4,0,0.006
2024-04-21,Monitor,Accessories,South,3,3051,662.23,705,517.7,Frecuente,7.6,9,2,0,0.114
2024-03-26,Camera,Electronics,South,3,402,106.87,3954,1481.72,Frecuente,6.4,10,1,1,0.087
2022-10-31,Monitor,Accessories,North,5,3570,517.82,8349,44.02,Premium,8.3,10,4,0,0.124
2023-03-03,Keyboard,Accessories,North,7,3829,876.35,594,689.71,Frecuente,9.7,1,1,0,0.064
2023-02-03,Mouse,Accessories,North,7,4676,242.64,9013,1267.13,Frecuente,9.1,12,1,0,0.111
2023-04-15,Keyboard,Accessories,East,3,1119,317.36,5656,499.37,Ocasional,9.3,5,2,1,0.026
2023-05-09,Smartphone,Electronics,East,4,4228,764.3,1832,730.1,Nuevo,9.7,10,2,0,0.15
2022-01-02,Headphones,Accessories,North,8,1240,251.2,3370,1467.51,Frecuente,8.5,5,1,0,0.026
2024-11-28,Keyboard,Accessories,North,9,3591,342.18,5763,722.82,Frecuente,10.0,6,4,1,0.124
2022-02-05,Printer,Office,West,8,3952,451.08,3499,213.76,Ocasional,6.1,10,1,0,0.032
2024-06-05,Keyboard,Accessories,South,6,3648,1050.08,1531,96.55,Premium,9.3,14,2,0,0.117
2024-11-15,Monitor,Accessories,North,5,3875,768.74,6826,1419.22,Nuevo,9.4,13,4,0,0.129
2023-11-13,Smartwatch,Electronics,West,8,3416,478.9,6886,413.4,Frecuente,9.7,11,4,0,0.131
2022-02-19,Tablet,Electronics,West,1,908,222.58,1629,766.01,Premium,7.9,8,1,1,0.071
2024-05-06,Headphones,Accessories,South,4,4532,987.32,3171,154.24,Frecuente,9.2,8,2,0,0.064
2023-08-04,Headphones,Accessories,East,4,4168,650.15,2816,647.01,Nuevo,6.8,14,3,1,0.125
2023-09-23,Laptop,Electronics,North,3,3543,941.37,6764,1396.56,Frecuente,8.4,3,3,0,0.087
2024-09-14,Laptop,Electronics,East,6,5124,1078.57,7437,763.57,Ocasional,7.4,14,3,0,0.093
2023-03-17,Smartwatch,Electronics,South,9,5751,1196.23,7406,1457.28,Frecuente,8.4,10,1,1,0.035
2023-09-29,Camera,Electronics,East,2,624,139.64,9418,403.08,Frecuente,8.7,9,3,0,0.067
2023-12-01,Camera,Electronics,South,1,508,151.29,7802,766.73,Nuevo,7.4,9,4,0,0.055
2023-09-13,Headphones,Accessories,South,4,4700,914.6,3546,1292.11,Premium,6.9,12,3,0,0.1
2022-03-14,Keyboard,Accessories,West,8,3216,639.78,1523,683.41,Premium,7.3,10,1,0,0.029
2023-07-15,Laptop,Electronics,West,6,2844,581.0,6339,433.64,Ocasional,8.7,2,3,1,0.061
2022-05-29,Smartphone,Electronics,West,5,2385,258.6,9202,1286.1,Nuevo,8.7,11,2,0,0.127
2023-01-16,Monitor,Accessories,South,8,928,170.05,9763,597.04,Frecuente,9.0,11,1,0,0.082
2023-09-06,Headphones,Accessories,North,6,4656,673.35,2687,805.47,Premium,6.5,13,3,0,0.134
2023-03-29,Headphones,Accessories,North,2,330,21.46,2746,1465.26,Nuevo,9.3,14,1,0,0.035
2023-11-01,Camera,Electronics,North,7,1799,274.11,855,296.0,Ocasional,8.8,14,4,0,0.066
2022-08-25,Printer,Office,East,1,1029,173.61,1841,466.07,Nuevo,6.1,1,3,1,0.075
2022-12-30,Headphones,Accessories,North,8,5432,1619.39,5771,65.98,Ocasional,7.3,9,4,0,0.06
2024-09-04,Camera,Electronics,West,5,5785,1191.11,5694,599.92,Ocasional,7.9,14,3,0,0.103
2024-01-08,Printer,Office,North,1,1062,272.42,4023,316.27,Frecuente,7.4,14,1,0,0.022
2022-12-27,Keyboard,Accessories,North,1,163,22.07,3444,1026.45,Frecuente,6.5,8,4,0,0.078
2024-04-14,Smartphone,Electronics,West,9,9162,1625.62,8383,288.36,Ocasional,6.8,13,2,0,0.021
2023-02-10,Printer,Office,East,4,1440,130.24,4870,1018.72,Ocasional,6.1,13,1,0,0.094
2023-07-15,Monitor,Accessories,South,5,1465,149.62,8178,409.94,Nuevo,6.4,1,3,0,0.125
2024-10-27,Monitor,Accessories,West,2,366,31.23,9650,545.72,Ocasional,7.1,13,4,0,0.003
2024-07-19,Camera,Electronics,South,5,3135,277.28,3512,536.31,Frecuente,9.3,9,3,1,0.069
2024-03-03,Keyboard,Accessories,North,2,630,161.04,2426,1080.79,Frecuente,8.1,9,1,0,0.074
2024-04-12,Monitor,Accessories,South,1,213,42.94,9552,710.43,Ocasional,7.7,3,2,0,0.108
2024-06-20,Monitor,Accessories,North,4,3792,1092.85,6530,554.72,Frecuente,8.6,13,2,0,0.011
2023-06-21,Mouse,Accessories,East,2,1932,109.07,3263,1281.88,Ocasional,8.2,5,2,0,0.061
2023-01-25,Keyboard,Accessories,West,4,4152,317.28,6407,866.49,Ocasional,6.5,6,1,0,0.118
2024-02-17,Smartphone,Electronics,North,7,3612,529.57,5393,336.47,Premium,6.9,5,1,0,0.08
2024-09-09,Smartphone,Electronics,East,2,2258,280.76,9102,1352.14,Ocasional,6.9,14,3,0,0.112
2022-07-09,Camera,Electronics,South,3,594,47.73,2931,527.12,Ocasional,8.4,7,3,0,0.055
2023-09-01,Headphones,Accessories,West,7,8071,1799.06,9918,77.69,Nuevo,7.8,2,3,0,0.138
2024-03-30,Keyboard,Accessories,North,7,5838,631.45,9392,752.01,Frecuente,7.6,1,1,1,0.012
2024-12-22,Keyboard,Accessories,North,4,692,181.31,2216,203.43,Ocasional,8.2,14,4,1,0.014
2024-09-08,Keyboard,Accessories,South,3,1704,309.06,2063,372.93,Frecuente,9.9,4,3,1,0.079
2023-01-21,Printer,Office,South,5,3235,941.24,5564,1125.72,Ocasional,7.3,11,1,0,0.071
2023-10-12,Mouse,Accessories,East,6,4746,545.57,926,213.51,Premium,8.1,1,4,1,0.096
2022-08-01,Smartwatch,Electronics,South,8,7600,788.88,3338,1214.28,Nuevo,7.9,13,3,0,0.034
2023-11-03,Smartphone,Electronics,West,5,1935,128.01,4633,1406.62,Nuevo,8.9,10,4,0,0.034
2023-12-04,Laptop,Electronics,North,3,1638,306.29,9709,917.67,Ocasional,8.9,4,4,1,0.112
2023-06-30,Keyboard,Accessories,West,7,4746,816.6,9927,1071.33,Ocasional,8.9,13,2,1,0.044
2023-02-01,Smartphone,Electronics,North,8,4824,1187.93,1939,1076.11,Premium,6.8,5,1,0,0.109
2022-05-09,Camera,Electronics,South,1,1193,153.72,8970,1489.36,Ocasional,7.8,14,2,1,0.096
2023-12-16,Laptop,Electronics,East,2,562,92.94,1363,525.48,Frecuente,9.2,9,4,0,0.012
2022-03-20,Smartphone,Electronics,North,8,6200,1296.84,7611,261.03,Ocasional,7.5,7,1,0,0.107
2024-07-28,Printer,Office,North,8,4128,315.48,8533,788.37,Premium,9.9,1,3,0,0.132
2022-03-28,Printer,Office,East,5,5405,326.56,8962,809.21,Ocasional,7.5,4,1,0,0.122
2024-11-06,Laptop,Electronics,North,3,1371,104.66,2622,283.31,Frecuente,8.0,1,4,1,0.001
2023-01-01,Keyboard,Accessories,West,5,1405,194.33,8987,927.4,Ocasional,7.9,12,1,0,0.081
2023-03-18,Keyboard,Accessories,North,3,1644,158.32,1601,40.9,Ocasional,7.7,2,1,0,0.137
2024-09-18,Mouse,Accessories,West,6,3414,396.92,5429,1392.95,Frecuente,9.4,2,3,1,0.09
2024-08-19,Laptop,Electronics,East,8,3272,674.57,4960,411.57,Frecuente,6.6,2,3,1,0.044
2022-06-18,Smartphone,Electronics,North,3,2655,646.91,3501,78.55,Ocasional,8.3,14,2,1,0.029
2022-05-29,Smartwatch,Electronics,West,7,1673,458.32,710,180.21,Ocasional,8.5,14,2,1,0.103
2022-06-09,Tablet,Electronics,East,2,846,145.09,7834,375.57,Premium,9.4,11,2,1,0.116
2023-05-03,Smartphone,Electronics,East,1,985,196.64,3688,425.38,Frecuente,8.4,2,2,0,0.137
2023-11-17,Smartwatch,Electronics,North,9,7551,894.4,6785,68.56,Frecuente,9.8,8,4,0,0.136
2022-02-08,Tablet,Electronics,North,5,855,217.16,4397,433.45,Ocasional,9.5,14,1,1,0.051
2023-10-23,Camera,Electronics,South,2,396,94.55,4049,305.55,Ocasional,7.4,2,4,0,0.091
2022-08-24,Tablet,Electronics,West,8,2296,560.48,8919,580.36,Premium,9.4,12,3,0,0.015
2024-05-09,Monitor,Accessories,North,6,1704,199.94,1397,590.05,Ocasional,9.8,1,2,0,0.014
2023-03-12,Smartphone,Electronics,East,2,1180,261.16,7497,521.73,Ocasional,7.0,12,1,0,0.011
2022-10-05,Smartphone,Electronics,East,3,411,55.73,7594,505.33,Ocasional,8.4,8,4,0,0.139
2022-01-19,Mouse,Accessories,East,1,745,151.22,4109,152.8,Premium,7.1,13,1,1,0.023
2022-05-09,Printer,Office,West,9,10656,961.3,2993,57.3,Frecuente,8.6,6,2,0,0.072
2024-05-23,Mouse,Accessories,South,3,1494,178.5,550,319.13,Frecuente,6.4,11,2,0,0.065
2024-07-11,Camera,Electronics,South,5,1755,358.01,9399,1139.84,Frecuente,8.9,12,3,0,0.049
2022-08-22,Camera,Electronics,South,9,4941,894.52,9503,1486.4,Frecuente,7.7,5,3,1,0.081
2024-11-03,Smartwatch,Electronics,North,6,6510,1539.18,2789,1394.22,Premium,8.3,9,4,0,0.0
2024-10-11,Smartphone,Electronics,South,5,5465,719.92,803,766.24,Premium,6.1,7,4,0,0.057
2024-11-09,Tablet,Electronics,South,3,3522,285.91,1666,807.1,Ocasional,8.8,7,4,0,0.072
2024-04-01,Tablet,Electronics,West,6,1656,139.86,1142,485.58,Frecuente,8.0,12,2,0,0.12
2022-07-07,Printer,Office,North,5,1255,257.15,8395,1165.43,Ocasional,8.5,4,3,0,0.105
2023-06-10,Keyboard,Accessories,East,1,1192,320.13,8973,1151.84,Premium,7.3,2,2,0,0.127
2023-05-15,Tablet,Electronics,West,5,1925,204.74,1956,1269.52,Ocasional,6.6,7,2,0,0.056
2022-06-08,Tablet,Electronics,West,8,1688,337.33,7594,1345.35,Frecuente,7.7,12,2,0,0.021
2023-06-26,Headphones,Accessories,South,1,260,16.81,2203,662.84,Ocasional,9.8,3,2,0,0.06
2022-01-19,Monitor,Accessories,West,5,4880,1250.66,3988,1154.98,Ocasional,6.9,5,1,0,0.144
2024-04-10,Keyboard,Accessories,West,7,1134,179.74,6194,1213.47,Frecuente,8.7,10,2,1,0.032
2022-06-10,Laptop,Electronics,North,9,9621,1201.29,7339,476.52,Ocasional,6.2,7,2,1,0.026
2023-02-03,Monitor,Accessories,South,4,2836,698.83,8808,1395.28,Frecuente,8.9,9,1,0,0.142
2023-05-15,Printer,Office,North,9,5859,1153.89,925,159.63,Ocasional,7.0,8,2,0,0.142
2022-09-11,Smartwatch,Electronics,South,2,2044,460.03,2366,1491.52,Premium,7.8,12,3,0,0.022
2023-07-01,Monitor,Accessories,South,1,612,174.52,3164,1159.73,Frecuente,7.5,13,3,0,0.115
2022-02-18,Smartwatch,Electronics,North,3,1890,492.31,3448,158.04,Frecuente,6.5,7,1,1,0.064
2023-09-30,Smartwatch,Electronics,East,5,2025,168.82,9981,991.22,Nuevo,7.4,7,3,0,0.074
2023-09-04,Printer,Office,South,2,1960,312.06,7885,70.59,Frecuente,7.4,4,3,0,0.075
2022-07-07,Camera,Electronics,North,6,4410,893.27,3543,1159.88,Ocasional,8.1,7,3,1,0.145
2024-07-14,Keyboard,Accessories,West,8,8272,2391.88,9732,1202.85,Frecuente,9.9,12,3,1,0.028
2022-09-27,Smartwatch,Electronics,West,6,5712,638.29,5243,911.57,Frecuente,7.9,8,3,1,0.116
2024-04-20,Smartwatch,Electronics,North,6,1524,178.36,5257,1288.15,Frecuente,9.7,10,2,1,0.001
2024-05-24,Keyboard,Accessories,North,8,5160,1057.41,4620,164.87,Nuevo,7.8,6,2,0,0.094
2024-12-29,Mouse,Accessories,East,4,2956,451.6,1867,428.37,Ocasional,6.4,10,4,0,0.098
2023-05-07,Smartphone,Electronics,West,8,7944,2257.73,9376,632.98,Premium,6.9,10,2,0,0.113
2024-09-10,Camera,Electronics,North,5,1815,535.22,632,82.84,Ocasional,7.6,8,3,0,0.139
2023-03-21,Headphones,Accessories,North,3,2706,546.97,2155,683.36,Frecuente,7.3,14,1,0,0.113
2023-05-05,Laptop,Electronics,North,2,1356,144.18,2681,412.52,Premium,9.5,13,2,0,0.11
2023-07-27,Printer,Office,South,6,6384,1189.19,3153,601.25,Ocasional,8.7,3,3,0,0.038
2023-06-13,Smartwatch,Electronics,South,9,4248,964.12,1752,649.15,Premium,8.3,4,2,1,0.149
2024-05-02,Monitor,Accessories,North,6,3954,676.82,670,1321.53,Frecuente,8.0,14,2,0,0.07
2024-04-21,Smartphone,Electronics,South,6,7110,739.6,6937,420.1,Ocasional,7.6,6,2,0,0.063
2023-07-25,Headphones,Accessories,South,7,8113,995.03,9708,1342.74,Frecuente,8.4,5,3,1,0.075
2023-01-26,Headphones,Accessories,North,3,1830,183.62,1657,650.44,Nuevo,6.5,12,1,1,0.059
2023-01-11,Keyboard,Accessories,West,4,3732,671.19,3317,505.16,Ocasional,6.7,9,1,0,0.089
2024-09-27,Mouse,Accessories,West,6,4062,1087.17,5310,763.72,Ocasional,7.2,2,3,0,0.052
2024-12-03,Smartwatch,Electronics,North,1,496,93.31,9311,638.26,Ocasional,6.7,2,4,1,0.036
2023-08-24,Smartwatch,Electronics,East,4,1104,84.31,7095,400.91,Nuevo,8.7,12,3,0,0.139
2023-05-19,Smartphone,Electronics,West,3,2274,662.0,7778,763.97,Frecuente,6.1,11,2,0,0.139
2022-06-13,Smartwatch,Electronics,North,8,4456,1106.04,6020,244.67,Ocasional,6.6,5,2,1,0.074
2022-08-26,Mouse,Accessories,West,8,4928,1038.18,4461,540.86,Ocasional,9.6,13,3,0,0.144
2023-01-22,Smartphone,Electronics,North,4,1740,224.79,2397,857.37,Nuevo,10.0,2,1,0,0.062
2022-08-08,Headphones,Accessories,North,2,178,31.46,8710,631.84,Frecuente,8.0,13,3,0,0.058
2023-11-19,Printer,Office,East,8,5296,1234.81,8139,1239.39,Ocasional,8.0,2,4,0,0.138
2023-06-28,Mouse,Accessories,North,4,4156,847.09,738,399.95,Ocasional,9.1,9,2,0,0.095
2024-10-09,Printer,Office,North,1,624,106.92,7296,1455.26,Frecuente,6.1,12,4,0,0.114
2022-09-04,Smartphone,Electronics,West,4,3892,1052.72,1301,1181.39,Nuevo,7.7,9,3,0,0.062
2024-07-18,Mouse,Accessories,South,9,1620,294.6,7520,1452.04,Frecuente,6.4,11,3,0,0.061
2022-09-22,Mouse,Accessories,West,3,2250,301.97,8346,1260.44,Frecuente,7.6,5,3,1,0.012
2024-07-31,Monitor,Accessories,West,2,1390,316.31,1745,230.31,Ocasional,9.9,5,3,1,0.145
2023-04-21,Camera,Electronics,South,5,5155,1325.16,4621,799.16,Frecuente,9.0,4,2,0,0.034
2022-07-09,Smartwatch,Electronics,North,5,1025,262.91,1675,271.57,Premium,9.9,2,3,1,0.074
2024-07-31,Mouse,Accessories,South,3,1785,244.52,5889,1230.98,Premium,9.0,4,3,0,0.017
2022-09-30,Smartwatch,Electronics,North,9,2952,605.85,9311,884.56,Frecuente,8.4,4,3,0,0.097
2024-12-25,Headphones,Accessories,East,1,773,181.52,1268,409.9,Ocasional,9.0,11,4,0,0.059
2023-03-30,Tablet,Electronics,North,8,1640,361.48,4276,1395.81,Nuevo,8.6,3,1,1,0.115
2023-10-02,Keyboard,Accessories,East,1,1017,69.33,9744,190.48,Ocasional,7.9,3,4,0,0.079
2022-05-23,Headphones,Accessories,East,4,1964,349.91,3359,854.52,Premium,7.2,11,2,0,0.019
2023-04-05,Mouse,Accessories,North,3,2994,638.59,1756,1087.14,Ocasional,8.1,8,2,0,0.002
2023-10-08,Printer,Office,East,9,8046,2210.33,5141,107.1,Nuevo,7.0,4,4,0,0.032
2022-05-22,Printer,Office,West,2,1874,271.5,5329,904.83,Ocasional,7.9,10,2,0,0.109
2023-08-19,Mouse,Accessories,North,8,6008,871.76,6797,1227.53,Frecuente,6.6,4,3,0,0.124
2023-09-06,Camera,Electronics,East,8,7240,411.19,3480,119.94,Premium,8.3,11,3,1,0.051
2024-06-17,Monitor,Accessories,South,9,1188,348.31,9578,778.12,Nuevo,7.0,1,2,0,0.08
2024-12-22,Headphones,Accessories,North,9,2997,163.34,5449,402.66,Nuevo,7.2,9,4,0,0.036
2023-02-02,Printer,Office,West,9,7524,2017.85,3221,1001.13,Premium,8.0,9,1,1,0.132
2022-10-13,Monitor,Accessories,North,5,3625,268.73,9622,195.64,Ocasional,6.7,6,4,1,0.145
2024-03-31,Laptop,Electronics,East,8,6952,871.2,9285,1406.84,Premium,9.8,10,1,1,0.113
2023-05-29,Camera,Electronics,North,9,1053,283.58,5242,1344.2,Premium,7.8,6,2,0,0.013
2024-12-21,Monitor,Accessories,North,9,6696,1224.22,736,295.24,Ocasional,7.4,10,4,0,0.066
2024-10-09,Headphones,Accessories,North,2,1420,93.59,6170,498.43,Ocasional,6.1,4,4,1,0.149
2023-12-29,Camera,Electronics,West,9,9972,2566.01,5774,889.7,Frecuente,9.4,8,4,0,0.034
2022-11-28,Laptop,Electronics,South,8,3136,494.26,1907,1082.73,Nuevo,8.5,11,4,0,0.101
2023-02-10,Camera,Electronics,West,3,225,20.52,6522,675.13,Ocasional,7.7,14,1,0,0.141
2022-05-12,Mouse,Accessories,East,3,1662,375.04,8487,251.31,Premium,7.0,6,2,0,0.116
2024-05-03,Printer,Office,West,4,500,85.96,1506,174.14,Ocasional,9.0,7,2,0,0.091
2022-08-02,Smartphone,Electronics,North,8,3168,747.33,7371,1499.65,Ocasional,9.8,7,3,0,0.076
2023-12-31,Smartphone,Electronics,East,1,622,104.57,1833,693.92,Ocasional,7.5,13,4,0,0.139
2022-04-03,Tablet,Electronics,North,3,1233,361.12,7613,1311.35,Nuevo,6.5,14,2,0,0.059
2024-01-19,Laptop,Electronics,West,3,573,116.14,4481,733.92,Ocasional,6.4,10,1,0,0.135
2022-02-18,Tablet,Electronics,South,1,702,129.34,561,1385.09,Premium,6.0,12,1,1,0.065
2024-05-14,Laptop,Electronics,South,8,4832,1261.06,9679,149.88,Frecuente,9.0,2,2,0,0.113
2023-01-17,Printer,Office,North,5,3765,670.8,2076,188.75,Ocasional,9.9,11,1,0,0.137
2024-05-05,Camera,Electronics,North,8,6928,1415.16,6162,1395.86,Nuevo,10.0,12,2,0,0.083
2023-02-01,Headphones,Accessories,West,7,1624,436.13,2223,1422.29,Premium,9.1,11,1,0,0.046
2023-04-01,Headphones,Accessories,North,1,68,10.39,9363,485.78,Premium,6.6,9,2,1,0.008
2023-06-04,Mouse,Accessories,North,1,651,187.99,7514,545.64,Ocasional,9.9,13,2,0,0.121
2024-09-16,Printer,Office,North,7,6293,718.49,8141,689.63,Premium,7.3,10,3,0,0.093
2023-02-16,Keyboard,Accessories,West,2,1068,85.71,4604,635.92,Premium,7.3,12,1,0,0.039
2023-10-17,Keyboard,Accessories,North,1,381,26.69,4940,301.27,Nuevo,8.7,3,4,0,0.132
2022-07-21,Printer,Office,South,2,2016,426.43,6525,1349.6,Ocasional,6.2,10,3,0,0.138
2024-02-10,Headphones,Accessories,West,2,1224,340.67,7955,394.9,Nuevo,9.3,7,1,1,0.133
2022-10-23,Monitor,Accessories,South,5,2180,400.01,8546,1063.8,Ocasional,10.0,13,4,0,0.09
2024-09-12,Laptop,Electronics,North,9,2853,353.09,669,119.39,Frecuente,9.1,13,3,1,0.146
2022-10-04,Mouse,Accessories,South,1,272,45.33,6803,77.35,Nuevo,9.1,12,4,0,0.131
2022-03-14,Smartphone,Electronics,North,4,2640,183.23,1536,987.52,Frecuente,7.6,4,1,0,0.016
2024-04-26,Monitor,Accessories,North,2,488,129.02,3235,521.74,Frecuente,6.3,7,2,1,0.147
2023-11-10,Printer,Office,South,8,9184,1795.93,8379,990.08,Nuevo,9.2,1,4,0,0.082
2024-04-12,Tablet,Electronics,North,5,280,23.98,2879,159.15,Ocasional,8.4,14,2,1,0.138
2024-10-03,Keyboard,Accessories,East,3,2889,604.45,8069,1425.78,Nuevo,9.6,4,4,0,0.114
2024-07-18,Laptop,Electronics,West,1,625,125.9,4898,1127.8,Frecuente,6.5,9,3,0,0.097
2024-04-16,Keyboard,Accessories,South,8,7056,538.48,2710,1316.88,Nuevo,7.2,7,2,0,0.049
2023-07-11,Tablet,Electronics,West,8,3936,720.2,3675,221.98,Ocasional,7.4,13,3,0,0.004
2022-09-19,Smartwatch,Electronics,East,6,2472,363.38,5542,493.84,Ocasional,8.7,12,3,1,0.042
2022-06-19,Mouse,Accessories,West,5,855,67.57,7768,565.15,Nuevo,9.2,11,2,0,0.103
2024-02-25,Mouse,Accessories,West,3,3480,560.39,6257,815.02,Frecuente,9.8,10,1,0,0.129
2023-03-07,Camera,Electronics,South,1,846,103.3,9365,459.37,Ocasional,7.2,2,1,1,0.0
2022-03-09,Keyboard,Accessories,North,1,158,46.24,8743,109.73,Ocasional,8.0,13,1,1,0.031
2022-12-31,Mouse,Accessories,South,9,3186,583.24,7656,565.94,Ocasional,6.1,1,4,1,0.101
2024-02-01,Mouse,Accessories,North,7,6972,969.43,6229,396.73,Nuevo,7.0,7,1,1,0.043
2024-04-15,Mouse,Accessories,East,5,1745,449.64,3253,591.16,Ocasional,7.5,6,2,0,0.021
2024-05-15,Laptop,Electronics,East,8,4256,372.95,4419,311.5,Premium,8.4,6,2,0,0.012
2022-04-14,Keyboard,Accessories,South,3,1674,499.63,1629,407.61,Frecuente,7.9,14,2,1,0.096
2024-09-25,Camera,Electronics,North,8,6488,1072.86,4054,947.89,Nuevo,7.5,4,3,0,0.089
2022-03-05,Tablet,Electronics,East,5,3530,803.86,9301,594.47,Nuevo,8.5,9,1,0,0.129
2022-09-03,Mouse,Accessories,North,2,632,87.45,4545,531.17,Nuevo,9.3,4,3,1,0.047
2024-11-09,Monitor,Accessories,North,7,3675,236.8,1580,810.18,Premium,7.0,13,4,0,0.021
2023-09-12,Smartwatch,Electronics,West,6,5592,926.42,6693,1162.35,Frecuente,7.4,11,3,1,0.12
2023-02-11,Keyboard,Accessories,East,6,6432,807.94,9644,580.72,Ocasional,8.8,6,1,0,0.148
2023-08-27,Camera,Electronics,East,3,3069,503.3,8741,889.53,Ocasional,9.1,2,3,1,0.054
